time,result
2025-01-29 13:45:08.012528+00:00,-1.275
2025-01-29 13:39:53.245967+00:00,-1.251
2025-01-29 13:34:44.372925+00:00,-1.227
2025-01-29 13:29:29.982157+00:00,-1.215
2025-01-29 13:24:15.028917+00:00,-1.212
2025-01-29 13:19:00.910229+00:00,-1.207
2025-01-29 13:13:52.441438+00:00,-1.198
2025-01-29 13:08:37.992095+00:00,-1.192
2025-01-29 13:03:29.642856+00:00,-1.188
2025-01-29 12:58:15.838349+00:00,-1.185
2025-01-29 12:53:01.068629+00:00,-1.187
2025-01-29 12:47:47.053734+00:00,-1.19
2025-01-29 12:42:38.986892+00:00,-1.199
2025-01-29 12:37:27.025147+00:00,-1.21
2025-01-29 12:32:18.968188+00:00,-1.218
2025-01-29 12:27:05.453943+00:00,-1.225
2025-01-29 12:21:51.054047+00:00,-1.244
2025-01-29 12:16:37.708721+00:00,-1.262
2025-01-29 12:11:29.889304+00:00,-1.275
2025-01-29 12:06:16.394207+00:00,-1.294
2025-01-29 12:01:08.835728+00:00,-1.307
2025-01-29 11:55:55.710210+00:00,-1.327
2025-01-29 11:50:41.576496+00:00,-1.351
2025-01-29 11:45:29.425925+00:00,-1.369
2025-01-29 11:40:21.875361+00:00,-1.392
2025-01-29 11:35:08.427453+00:00,-1.421
2025-01-29 11:30:01.011719+00:00,-1.45
2025-01-29 11:24:47.671429+00:00,-1.48
2025-01-29 11:19:33.615503+00:00,-1.505
2025-01-29 11:14:20.171556+00:00,-1.535
2025-01-29 11:09:12.332046+00:00,-1.57
2025-01-29 11:03:58.635355+00:00,-1.611
2025-01-29 10:58:50.753162+00:00,-1.652
2025-01-29 10:53:37.148317+00:00,-1.69
2025-01-29 10:48:22.803378+00:00,-1.729
2025-01-29 10:43:09.046996+00:00,-1.77
2025-01-29 10:38:01.118136+00:00,-1.814
2025-01-29 10:32:47.237626+00:00,-1.867
2025-01-29 10:27:39.166001+00:00,-1.922
2025-01-29 10:22:25.332436+00:00,-1.955
2025-01-29 10:17:10.867833+00:00,-2.005
2025-01-29 10:11:57.177994+00:00,-2.062
2025-01-29 10:06:49.081656+00:00,-2.12
2025-01-29 10:01:34.968117+00:00,-2.191
2025-01-29 09:56:26.780153+00:00,-2.251
2025-01-29 09:51:13.154367+00:00,-2.303
2025-01-29 09:45:58.634616+00:00,-2.354
2025-01-29 09:40:44.916653+00:00,-2.414
2025-01-29 09:35:36.933470+00:00,-2.471
2025-01-29 09:25:14.513706+00:00,-2.596
2025-01-29 09:20:00.852836+00:00,-2.671
2025-01-29 09:14:46.549346+00:00,-2.745
2025-01-29 09:09:32.851242+00:00,-2.817
2025-01-29 09:04:24.817124+00:00,-2.883
2025-01-29 08:59:10.690378+00:00,-2.954
2025-01-29 08:54:02.612281+00:00,-3.021
2025-01-29 08:48:48.888988+00:00,-3.077
2025-01-29 08:43:34.639901+00:00,-3.112
2025-01-29 08:38:21.133043+00:00,-3.117
2025-01-29 08:33:13.214226+00:00,-3.115
2025-01-29 08:27:59.680165+00:00,-3.115
2025-01-29 08:22:52.829261+00:00,-3.112
2025-01-29 08:17:26.994633+00:00,-3.113
2025-01-29 08:12:14.782103+00:00,-3.111
2025-01-29 08:06:49.029643+00:00,-3.111
2025-01-29 08:01:40.838855+00:00,-3.111
2025-01-29 07:51:13.999089+00:00,-3.11
2025-01-29 07:46:00.598829+00:00,-3.106
2025-01-29 07:40:46.368360+00:00,-3.109
2025-01-29 07:35:33.109409+00:00,-3.109
2025-01-29 07:30:25.218086+00:00,-3.106
2025-01-29 07:25:11.272090+00:00,-3.104
2025-01-29 07:20:03.021425+00:00,-3.103
2025-01-29 07:14:49.191838+00:00,-3.103
2025-01-29 07:09:34.672381+00:00,-3.099
2025-01-29 07:04:21.694099+00:00,-3.096
2025-01-29 06:59:13.711845+00:00,-3.091
2025-01-29 06:53:59.739058+00:00,-3.091
2025-01-29 06:48:51.683039+00:00,-3.087
2025-01-29 06:43:37.934223+00:00,-3.085
2025-01-29 06:38:23.523894+00:00,-3.083
2025-01-29 06:33:09.908863+00:00,-3.08
2025-01-29 06:28:01.972048+00:00,-3.076
2025-01-29 06:22:48.051869+00:00,-3.074
2025-01-29 06:17:40.195466+00:00,-3.068
2025-01-29 06:12:26.667364+00:00,-3.063
2025-01-29 06:07:12.335918+00:00,-3.057
2025-01-29 06:01:58.571354+00:00,-3.051
2025-01-29 05:56:51.264925+00:00,-3.046
2025-01-29 05:51:37.271700+00:00,-3.038
2025-01-29 05:46:29.158764+00:00,-3.03
2025-01-29 05:41:15.386244+00:00,-3.021
2025-01-29 05:36:00.789446+00:00,-3.014
2025-01-29 05:30:47.044571+00:00,-3.004
2025-01-29 05:25:38.713393+00:00,-2.994
2025-01-29 05:20:24.779525+00:00,-2.983
2025-01-29 05:15:16.722302+00:00,-2.975
2025-01-29 05:10:02.886730+00:00,-2.966
2025-01-29 05:04:48.572855+00:00,-2.952
2025-01-29 04:59:34.702401+00:00,-2.936
2025-01-29 04:54:27.595334+00:00,-2.919
2025-01-29 04:49:13.426357+00:00,-2.899
2025-01-29 04:44:05.381827+00:00,-2.879
2025-01-29 04:38:51.242119+00:00,-2.859
2025-01-29 04:33:36.622903+00:00,-2.837
2025-01-29 04:28:22.631977+00:00,-2.81
2025-01-29 04:23:14.312179+00:00,-2.786
2025-01-29 04:18:00.291520+00:00,-2.758
2025-01-29 04:12:52.005693+00:00,-2.729
2025-01-29 04:07:38.059802+00:00,-2.7
2025-01-29 04:02:23.411365+00:00,-2.668
2025-01-29 03:57:09.293171+00:00,-2.632
2025-01-29 03:52:00.575545+00:00,-2.6
2025-01-29 03:46:48.687839+00:00,-2.565
2025-01-29 03:41:40.435744+00:00,-2.53
2025-01-29 03:36:26.470455+00:00,-2.49
2025-01-29 03:31:12.083086+00:00,-2.449
2025-01-29 03:25:58.301889+00:00,-2.407
2025-01-29 03:20:50.132353+00:00,-2.366
2025-01-29 03:15:36.280496+00:00,-2.324
2025-01-29 03:10:28.350614+00:00,-2.288
2025-01-29 03:05:14.622600+00:00,-2.245
2025-01-29 03:00:00.215149+00:00,-2.206
2025-01-29 02:54:46.431678+00:00,-2.162
2025-01-29 02:49:38.506189+00:00,-2.124
2025-01-29 02:44:26.397830+00:00,-2.082
2025-01-29 02:39:18.194295+00:00,-2.048
2025-01-29 02:34:04.174143+00:00,-2.009
2025-01-29 02:28:49.662610+00:00,-1.968
2025-01-29 02:23:35.673132+00:00,-1.936
2025-01-29 02:18:27.330166+00:00,-1.902
2025-01-29 02:13:12.990405+00:00,-1.869
2025-01-29 02:08:04.388566+00:00,-1.84
2025-01-29 02:02:50.345339+00:00,-1.814
2025-01-29 01:57:35.491112+00:00,-1.778
2025-01-29 01:52:21.149526+00:00,-1.747
2025-01-29 01:47:12.396826+00:00,-1.721
2025-01-29 01:41:57.761697+00:00,-1.696
2025-01-29 01:36:49.214603+00:00,-1.668
2025-01-29 01:31:36.225619+00:00,-1.646
2025-01-29 01:26:21.392335+00:00,-1.615
2025-01-29 01:21:07.214002+00:00,-1.591
2025-01-29 01:15:58.867824+00:00,-1.578
2025-01-29 01:10:44.276781+00:00,-1.565
2025-01-29 01:05:35.491290+00:00,-1.554
2025-01-29 01:00:21.103517+00:00,-1.538
2025-01-29 00:55:06.136684+00:00,-1.505
2025-01-29 00:49:51.843662+00:00,-1.505
2025-01-29 00:44:43.289856+00:00,-1.507
2025-01-29 00:39:29.056835+00:00,-1.499
2025-01-29 00:34:20.275208+00:00,-1.492
2025-01-29 00:29:07.054772+00:00,-1.487
2025-01-29 00:23:53.170920+00:00,-1.488
2025-01-29 00:18:38.807921+00:00,-1.484
2025-01-29 00:13:30.209480+00:00,-1.494
2025-01-29 00:08:16.045338+00:00,-1.506
2025-01-29 00:03:07.625022+00:00,-1.516
2025-01-28 23:57:53.324357+00:00,-1.525
2025-01-28 23:52:38.205575+00:00,-1.535
2025-01-28 23:47:23.810217+00:00,-1.552
2025-01-28 23:42:14.970872+00:00,-1.569
2025-01-28 23:37:00.606235+00:00,-1.579
2025-01-28 23:31:51.911131+00:00,-1.595
2025-01-28 23:26:37.538349+00:00,-1.62
2025-01-28 23:21:24.532756+00:00,-1.645
2025-01-28 23:16:02.106738+00:00,-1.678
2025-01-28 23:10:53.344970+00:00,-1.721
2025-01-28 23:05:38.890117+00:00,-1.748
2025-01-28 23:00:30.228537+00:00,-1.765
2025-01-28 22:55:15.805605+00:00,-1.791
2025-01-28 22:50:00.853051+00:00,-1.814
2025-01-28 22:44:46.488976+00:00,-1.859
2025-01-28 22:39:37.847841+00:00,-1.908
2025-01-28 22:34:23.293996+00:00,-1.952
2025-01-28 22:29:14.504126+00:00,-1.998
2025-01-28 22:24:00.274664+00:00,-2.021
2025-01-28 22:18:46.359609+00:00,-2.054
2025-01-28 22:13:33.968332+00:00,-2.108
2025-01-28 22:08:25.208802+00:00,-2.16
2025-01-28 22:02:52.028820+00:00,-2.21
2025-01-28 21:57:36.976290+00:00,-2.26
2025-01-28 21:52:10.190532+00:00,-2.319
2025-01-28 21:41:41.463398+00:00,-2.416
2025-01-28 21:36:32.650823+00:00,-2.461
2025-01-28 21:31:18.086612+00:00,-2.509
2025-01-28 21:26:09.257063+00:00,-2.568
2025-01-28 21:20:54.782493+00:00,-2.611
2025-01-28 21:15:39.402990+00:00,-2.662
2025-01-28 21:05:16.028829+00:00,-2.771
2025-01-28 21:00:01.304852+00:00,-2.836
2025-01-28 20:54:52.311761+00:00,-2.897
2025-01-28 20:49:37.925411+00:00,-2.949
2025-01-28 20:44:22.752068+00:00,-3.0
2025-01-28 20:39:08.137835+00:00,-3.046
2025-01-28 20:34:00.229367+00:00,-3.084
2025-01-28 20:28:45.390499+00:00,-3.115
2025-01-28 20:23:36.628755+00:00,-3.127
2025-01-28 20:18:21.893010+00:00,-3.127
2025-01-28 20:13:06.715937+00:00,-3.13
2025-01-28 20:07:52.345899+00:00,-3.128
2025-01-28 20:02:43.483422+00:00,-3.12
2025-01-28 19:57:28.651198+00:00,-3.123
2025-01-28 19:52:19.780320+00:00,-3.122
2025-01-28 19:41:50.041539+00:00,-3.114
2025-01-28 19:36:35.546749+00:00,-3.117
2025-01-28 19:31:26.653379+00:00,-3.114
2025-01-28 19:26:12.100966+00:00,-3.113
2025-01-28 19:21:03.397177+00:00,-3.11
2025-01-28 19:10:33.630296+00:00,-3.102
2025-01-28 19:05:18.866703+00:00,-3.104
2025-01-28 19:00:09.812424+00:00,-3.098
2025-01-28 18:54:57.045660+00:00,-3.088
2025-01-28 18:49:47.908716+00:00,-3.093
2025-01-28 18:44:33.222396+00:00,-3.087
2025-01-28 18:39:17.878761+00:00,-3.078
2025-01-28 18:34:03.206530+00:00,-3.077
2025-01-28 18:28:54.118701+00:00,-3.069
2025-01-28 18:23:39.224308+00:00,-3.063
2025-01-28 18:18:30.143211+00:00,-3.054
2025-01-28 18:13:15.267850+00:00,-3.049
2025-01-28 18:07:59.939609+00:00,-3.045
2025-01-28 18:02:45.173758+00:00,-3.034
2025-01-28 17:57:36.126605+00:00,-3.028
2025-01-28 17:52:21.540367+00:00,-3.022
2025-01-28 17:47:12.772573+00:00,-3.014
2025-01-28 17:41:58.204687+00:00,-3.009
2025-01-28 17:36:43.062492+00:00,-2.988
2025-01-28 17:31:28.899821+00:00,-2.973
2025-01-28 17:26:20.375706+00:00,-2.961
2025-01-28 17:21:06.135769+00:00,-2.945
2025-01-28 17:15:57.455967+00:00,-2.931
2025-01-28 17:10:43.145553+00:00,-2.915
2025-01-28 17:05:28.290838+00:00,-2.892
2025-01-28 17:00:14.291288+00:00,-2.874
2025-01-28 16:55:06.014268+00:00,-2.856
2025-01-28 16:49:51.954615+00:00,-2.832
2025-01-28 16:44:43.523435+00:00,-2.804
2025-01-28 16:39:29.396239+00:00,-2.78
2025-01-28 16:34:14.776291+00:00,-2.751
2025-01-28 16:29:01.882348+00:00,-2.724
2025-01-28 16:23:53.529710+00:00,-2.691
2025-01-28 16:18:39.339637+00:00,-2.654
2025-01-28 16:13:31.165773+00:00,-2.623
2025-01-28 16:08:17.302016+00:00,-2.587
2025-01-28 16:03:02.939194+00:00,-2.547
2025-01-28 15:57:48.785061+00:00,-2.507
2025-01-28 15:52:40.310967+00:00,-2.467
2025-01-28 15:47:26.225705+00:00,-2.425
2025-01-28 15:42:17.950660+00:00,-2.383
2025-01-28 15:37:03.963182+00:00,-2.338
2025-01-28 15:31:49.499957+00:00,-2.293
2025-01-28 15:26:36.533274+00:00,-2.25
2025-01-28 15:21:28.206611+00:00,-2.21
2025-01-28 15:16:13.865991+00:00,-2.165
2025-01-28 15:11:05.237385+00:00,-2.117
2025-01-28 15:05:50.967361+00:00,-2.069
2025-01-28 15:00:36.059804+00:00,-2.032
2025-01-28 14:55:21.937859+00:00,-1.991
2025-01-28 14:50:13.452114+00:00,-1.952
2025-01-28 14:44:59.106226+00:00,-1.912
2025-01-28 14:39:50.357001+00:00,-1.874
2025-01-28 14:34:35.989180+00:00,-1.834
2025-01-28 14:29:23.265908+00:00,-1.799
2025-01-28 14:24:09.868917+00:00,-1.767
2025-01-28 14:19:01.340014+00:00,-1.729
2025-01-28 14:13:46.994649+00:00,-1.694
2025-01-28 14:08:38.158559+00:00,-1.66
2025-01-28 14:03:23.763528+00:00,-1.629
2025-01-28 13:58:08.532319+00:00,-1.6
2025-01-28 13:52:54.096812+00:00,-1.566
2025-01-28 13:47:45.251858+00:00,-1.542
2025-01-28 13:37:21.612494+00:00,-1.48
2025-01-28 13:32:06.860603+00:00,-1.451
2025-01-28 13:26:51.715606+00:00,-1.422
2025-01-28 13:21:37.990721+00:00,-1.4
2025-01-28 13:16:29.199499+00:00,-1.377
2025-01-28 13:11:14.249793+00:00,-1.35
2025-01-28 13:06:05.240197+00:00,-1.33
2025-01-28 13:00:50.517170+00:00,-1.312
2025-01-28 12:55:35.029757+00:00,-1.294
2025-01-28 12:50:20.308375+00:00,-1.275
2025-01-28 12:45:11.337203+00:00,-1.25
2025-01-28 12:39:56.596297+00:00,-1.234
2025-01-28 12:34:47.798862+00:00,-1.221
2025-01-28 12:29:33.556357+00:00,-1.215
2025-01-28 12:24:18.637125+00:00,-1.208
2025-01-28 12:19:04.163043+00:00,-1.206
2025-01-28 12:13:55.448206+00:00,-1.204
2025-01-28 12:08:40.801661+00:00,-1.208
2025-01-28 12:03:32.169631+00:00,-1.206
2025-01-28 11:58:17.964911+00:00,-1.211
2025-01-28 11:53:03.988751+00:00,-1.221
2025-01-28 11:47:49.575284+00:00,-1.224
2025-01-28 11:42:41.133505+00:00,-1.226
2025-01-28 11:37:26.550721+00:00,-1.24
2025-01-28 11:32:17.910788+00:00,-1.252
2025-01-28 11:27:03.607298+00:00,-1.272
2025-01-28 11:21:48.674290+00:00,-1.292
2025-01-28 11:16:34.338572+00:00,-1.31
2025-01-28 11:11:25.785434+00:00,-1.327
2025-01-28 11:06:11.543602+00:00,-1.343
2025-01-28 11:01:02.964720+00:00,-1.36
2025-01-28 10:55:48.838546+00:00,-1.393
2025-01-28 10:50:35.254793+00:00,-1.423
2025-01-28 10:45:22.215480+00:00,-1.45
2025-01-28 10:40:13.436154+00:00,-1.477
2025-01-28 10:34:58.897475+00:00,-1.486
2025-01-28 10:29:50.204952+00:00,-1.512
2025-01-28 10:24:35.872489+00:00,-1.554
2025-01-28 10:19:20.819647+00:00,-1.589
2025-01-28 10:14:06.405358+00:00,-1.626
2025-01-28 10:08:59.603841+00:00,-1.66
2025-01-28 10:03:57.259094+00:00,-1.693
2025-01-28 09:58:48.991772+00:00,-1.734
2025-01-28 09:53:34.862889+00:00,-1.78
2025-01-28 09:48:19.876905+00:00,-1.821
2025-01-28 09:43:00.383972+00:00,-1.869
2025-01-28 09:37:45.669582+00:00,-1.918
2025-01-28 09:32:18.885406+00:00,-1.976
2025-01-28 09:27:09.931769+00:00,-2.02
2025-01-28 09:12:13.436546+00:00,-2.169
2025-01-28 09:06:59.479648+00:00,-2.236
2025-01-28 09:01:50.914625+00:00,-2.288
2025-01-28 08:56:36.692139+00:00,-2.344
2025-01-28 08:51:28.053561+00:00,-2.4
2025-01-28 08:46:13.871357+00:00,-2.464
2025-01-28 08:41:00.994943+00:00,-2.521
2025-01-28 08:35:51.433315+00:00,-2.58
2025-01-28 08:30:42.862330+00:00,-2.644
2025-01-28 08:25:28.666055+00:00,-2.717
2025-01-28 08:20:20.274496+00:00,-2.784
2025-01-28 08:15:06.067386+00:00,-2.848
2025-01-28 08:09:51.239500+00:00,-2.916
2025-01-28 08:04:37.271752+00:00,-2.978
2025-01-28 07:59:28.824100+00:00,-3.036
2025-01-28 07:54:14.657458+00:00,-3.079
2025-01-28 07:49:06.220029+00:00,-3.112
2025-01-28 07:43:51.959723+00:00,-3.115
2025-01-28 07:38:37.457695+00:00,-3.117
2025-01-28 07:33:24.416180+00:00,-3.114
2025-01-28 07:28:15.983880+00:00,-3.114
2025-01-28 07:23:01.642373+00:00,-3.111
2025-01-28 07:17:53.011157+00:00,-3.11
2025-01-28 07:12:38.927404+00:00,-3.11
2025-01-28 07:07:24.096101+00:00,-3.109
2025-01-28 07:02:09.892384+00:00,-3.107
2025-01-28 06:57:01.225891+00:00,-3.106
2025-01-28 06:51:46.949266+00:00,-3.104
2025-01-28 06:46:38.292331+00:00,-3.102
2025-01-28 06:41:24.232802+00:00,-3.1
2025-01-28 06:36:09.294433+00:00,-3.099
2025-01-28 06:30:55.853465+00:00,-3.096
2025-01-28 06:25:46.971360+00:00,-3.094
2025-01-28 06:20:32.301023+00:00,-3.09
2025-01-28 06:15:23.408647+00:00,-3.088
2025-01-28 06:04:54.137497+00:00,-3.083
2025-01-28 05:59:39.604059+00:00,-3.077
2025-01-28 05:54:30.493506+00:00,-3.072
2025-01-28 05:49:15.796238+00:00,-3.068
2025-01-28 05:44:06.839594+00:00,-3.063
2025-01-28 05:38:52.384747+00:00,-3.057
2025-01-28 05:33:39.254183+00:00,-3.052
2025-01-28 05:28:24.810333+00:00,-3.044
2025-01-28 05:23:16.205904+00:00,-3.04
2025-01-28 05:17:50.667858+00:00,-3.034
2025-01-28 05:12:35.733402+00:00,-3.026
2025-01-28 05:07:09.094604+00:00,-3.017
2025-01-28 04:56:40.377080+00:00,-2.997
2025-01-28 04:51:31.447504+00:00,-2.987
2025-01-28 04:46:16.806238+00:00,-2.976
2025-01-28 04:35:53.753646+00:00,-2.951
2025-01-28 04:30:38.623071+00:00,-2.934
2025-01-28 04:25:24.106254+00:00,-2.917
2025-01-28 04:20:15.309023+00:00,-2.901
2025-01-28 04:15:00.587238+00:00,-2.881
2025-01-28 04:09:51.964799+00:00,-2.861
2025-01-28 04:04:39.354855+00:00,-2.84
2025-01-28 03:59:24.264508+00:00,-2.815
2025-01-28 03:54:09.518417+00:00,-2.788
2025-01-28 03:49:00.398705+00:00,-2.763
2025-01-28 03:43:45.761115+00:00,-2.735
2025-01-28 03:38:36.796461+00:00,-2.705
2025-01-28 03:33:22.262496+00:00,-2.675
2025-01-28 03:28:07.005415+00:00,-2.641
2025-01-28 03:22:52.464841+00:00,-2.607
2025-01-28 03:17:43.670280+00:00,-2.574
2025-01-28 03:12:29.300602+00:00,-2.536
2025-01-28 03:07:20.310361+00:00,-2.498
2025-01-28 03:02:06.833174+00:00,-2.462
2025-01-28 02:56:51.476463+00:00,-2.421
2025-01-28 02:51:36.951180+00:00,-2.377
2025-01-28 02:46:28.056934+00:00,-2.338
2025-01-28 02:41:13.672484+00:00,-2.297
2025-01-28 02:36:04.800231+00:00,-2.257
2025-01-28 02:30:50.336992+00:00,-2.216
2025-01-28 02:25:35.106867+00:00,-2.18
2025-01-28 02:20:20.698787+00:00,-2.138
2025-01-28 02:15:11.884145+00:00,-2.098
2025-01-28 02:09:57.233279+00:00,-2.066
2025-01-28 02:04:48.585880+00:00,-2.031
2025-01-28 01:59:29.053226+00:00,-1.987
2025-01-28 01:54:01.675284+00:00,-1.947
2025-01-28 01:48:34.762299+00:00,-1.912
2025-01-28 01:43:26.596104+00:00,-1.879
2025-01-28 01:38:14.127973+00:00,-1.844
2025-01-28 01:27:50.733612+00:00,-1.79
2025-01-28 01:22:35.530986+00:00,-1.761
2025-01-28 01:17:20.834256+00:00,-1.733
2025-01-28 01:12:11.836991+00:00,-1.704
2025-01-28 01:06:59.054262+00:00,-1.681
2025-01-28 01:01:50.274595+00:00,-1.672
2025-01-28 00:56:35.753242+00:00,-1.654
2025-01-28 00:51:20.470358+00:00,-1.62
2025-01-28 00:46:06.867697+00:00,-1.578
2025-01-28 00:40:58.113813+00:00,-1.555
2025-01-28 00:35:43.533808+00:00,-1.536
2025-01-28 00:30:34.960469+00:00,-1.545
2025-01-28 00:25:20.540564+00:00,-1.542
2025-01-28 00:20:05.431261+00:00,-1.517
2025-01-28 00:14:51.035966+00:00,-1.502
2025-01-28 00:09:42.272490+00:00,-1.51
2025-01-28 00:04:27.716774+00:00,-1.485
2025-01-27 23:59:18.837969+00:00,-1.462
2025-01-27 23:54:04.440575+00:00,-1.473
2025-01-27 23:48:49.352457+00:00,-1.475
2025-01-27 23:43:35.921950+00:00,-1.469
2025-01-27 23:38:27.189440+00:00,-1.474
2025-01-27 23:33:13.546219+00:00,-1.499
2025-01-27 23:28:04.562250+00:00,-1.5
2025-01-27 23:22:50.076499+00:00,-1.492
2025-01-27 23:17:34.870168+00:00,-1.496
2025-01-27 23:12:20.450714+00:00,-1.53
2025-01-27 23:07:11.491081+00:00,-1.538
2025-01-27 23:01:57.235332+00:00,-1.546
2025-01-27 22:56:48.574539+00:00,-1.558
2025-01-27 22:51:34.124818+00:00,-1.578
2025-01-27 22:46:18.746388+00:00,-1.587
2025-01-27 22:41:05.120306+00:00,-1.604
2025-01-27 22:35:56.502436+00:00,-1.639
2025-01-27 22:30:41.953724+00:00,-1.66
2025-01-27 22:25:33.222607+00:00,-1.683
2025-01-27 22:20:18.749235+00:00,-1.702
2025-01-27 22:15:03.685227+00:00,-1.731
2025-01-27 22:09:49.363438+00:00,-1.778
2025-01-27 22:04:40.645341+00:00,-1.804
2025-01-27 21:59:25.980351+00:00,-1.816
2025-01-27 21:54:17.408584+00:00,-1.846
2025-01-27 21:49:02.949019+00:00,-1.877
2025-01-27 21:43:48.161912+00:00,-1.903
2025-01-27 21:38:34.698032+00:00,-1.947
2025-01-27 21:33:25.925582+00:00,-1.986
2025-01-27 21:28:11.254286+00:00,-2.02
2025-01-27 21:23:02.469913+00:00,-2.063
2025-01-27 21:17:47.819990+00:00,-2.104
2025-01-27 21:12:32.546100+00:00,-2.145
2025-01-27 21:07:17.839837+00:00,-2.175
2025-01-27 21:02:08.939140+00:00,-2.222
2025-01-27 20:56:54.211683+00:00,-2.261
2025-01-27 20:51:45.442303+00:00,-2.298
2025-01-27 20:46:31.170186+00:00,-2.353
2025-01-27 20:41:18.301930+00:00,-2.392
2025-01-27 20:36:04.806605+00:00,-2.432
2025-01-27 20:30:49.916552+00:00,-2.472
2025-01-27 20:25:22.985230+00:00,-2.512
2025-01-27 20:20:07.983906+00:00,-2.552
2025-01-27 20:14:48.145672+00:00,-2.6
2025-01-27 20:09:33.039519+00:00,-2.652
2025-01-27 20:04:18.413430+00:00,-2.706
2025-01-27 19:59:09.516505+00:00,-2.749
2025-01-27 19:48:46.030613+00:00,-2.823
2025-01-27 19:43:31.665707+00:00,-2.866
2025-01-27 19:38:17.331070+00:00,-2.908
2025-01-27 19:33:03.878132+00:00,-2.947
2025-01-27 19:27:55.077821+00:00,-2.977
2025-01-27 19:22:40.479032+00:00,-3.011
2025-01-27 19:17:31.762069+00:00,-3.044
2025-01-27 19:12:23.153728+00:00,-3.072
2025-01-27 19:07:07.850826+00:00,-3.088
2025-01-27 19:01:53.096422+00:00,-3.106
2025-01-27 18:56:44.024418+00:00,-3.112
2025-01-27 18:51:29.472535+00:00,-3.111
2025-01-27 18:46:20.837607+00:00,-3.112
2025-01-27 18:41:06.086056+00:00,-3.109
2025-01-27 18:35:52.593271+00:00,-3.105
2025-01-27 18:28:31.113800+00:00,-3.1
2025-01-27 18:23:23.380754+00:00,-3.098
2025-01-27 18:18:09.101406+00:00,-3.096
2025-01-27 18:13:00.360186+00:00,-3.092
2025-01-27 18:07:45.699255+00:00,-3.087
2025-01-27 18:02:30.646432+00:00,-3.085
2025-01-27 17:57:16.168960+00:00,-3.082
2025-01-27 17:52:07.602175+00:00,-3.078
2025-01-27 17:46:53.174965+00:00,-3.071
2025-01-27 17:41:44.408908+00:00,-3.063
2025-01-27 17:36:29.988548+00:00,-3.058
2025-01-27 17:31:15.031038+00:00,-3.05
2025-01-27 17:26:00.658828+00:00,-3.041
2025-01-27 17:20:52.961471+00:00,-3.034
2025-01-27 17:15:40.393831+00:00,-3.024
2025-01-27 17:10:31.747448+00:00,-3.011
2025-01-27 17:05:17.185914+00:00,-2.999
2025-01-27 17:00:02.265601+00:00,-2.987
2025-01-27 16:54:48.077024+00:00,-2.972
2025-01-27 16:49:39.348374+00:00,-2.959
2025-01-27 16:44:25.147195+00:00,-2.943
2025-01-27 16:39:16.403998+00:00,-2.927
2025-01-27 16:34:01.999765+00:00,-2.91
2025-01-27 16:28:47.122902+00:00,-2.888
2025-01-27 16:23:33.011755+00:00,-2.87
2025-01-27 16:18:24.400395+00:00,-2.847
2025-01-27 16:13:12.223159+00:00,-2.824
2025-01-27 16:08:03.745562+00:00,-2.798
2025-01-27 16:02:49.410248+00:00,-2.774
2025-01-27 15:57:34.641145+00:00,-2.748
2025-01-27 15:52:20.480231+00:00,-2.72
2025-01-27 15:47:11.876209+00:00,-2.691
2025-01-27 15:41:57.776909+00:00,-2.656
2025-01-27 15:36:49.324909+00:00,-2.625
2025-01-27 15:31:35.535104+00:00,-2.591
2025-01-27 15:26:20.971848+00:00,-2.555
2025-01-27 15:21:07.051594+00:00,-2.518
2025-01-27 15:15:58.826857+00:00,-2.48
2025-01-27 15:10:45.794126+00:00,-2.442
2025-01-27 15:05:38.328137+00:00,-2.403
2025-01-27 15:00:24.144227+00:00,-2.358
2025-01-27 14:55:09.332517+00:00,-2.312
2025-01-27 14:49:54.875475+00:00,-2.269
2025-01-27 14:44:46.346252+00:00,-2.227
2025-01-27 14:39:32.074884+00:00,-2.184
2025-01-27 14:34:23.616527+00:00,-2.138
2025-01-27 14:29:09.535092+00:00,-2.097
2025-01-27 14:23:54.746209+00:00,-2.056
2025-01-27 14:18:40.399216+00:00,-2.016
2025-01-27 14:13:31.837440+00:00,-1.975
2025-01-27 14:08:17.386150+00:00,-1.933
2025-01-27 14:03:08.850832+00:00,-1.896
2025-01-27 13:57:54.698438+00:00,-1.862
2025-01-27 13:52:39.918361+00:00,-1.827
2025-01-27 13:47:25.663853+00:00,-1.788
2025-01-27 13:42:17.986990+00:00,-1.752
2025-01-27 13:37:03.658956+00:00,-1.713
2025-01-27 13:31:55.121217+00:00,-1.676
2025-01-27 13:26:40.683099+00:00,-1.649
2025-01-27 13:21:25.869005+00:00,-1.619
2025-01-27 13:16:11.598133+00:00,-1.592
2025-01-27 13:11:02.897166+00:00,-1.562
2025-01-27 13:05:48.667054+00:00,-1.531
2025-01-27 13:00:41.200194+00:00,-1.502
2025-01-27 12:55:26.885755+00:00,-1.471
2025-01-27 12:50:11.992698+00:00,-1.443
2025-01-27 12:44:57.812810+00:00,-1.423
2025-01-27 12:39:49.406706+00:00,-1.406
2025-01-27 12:34:36.279095+00:00,-1.38
2025-01-27 12:29:28.051393+00:00,-1.356
2025-01-27 12:24:13.897734+00:00,-1.33
2025-01-27 12:18:59.102257+00:00,-1.311
2025-01-27 12:13:44.755194+00:00,-1.298
2025-01-27 12:08:36.382259+00:00,-1.289
2025-01-27 12:03:22.228930+00:00,-1.275
